,Unnamed: 0.1,Unnamed: 0,precursor_combination,plate_number,turbidity,turbidity_label,turbidity_binary,tri_name,di_name,di_smiles,tri_smiles,di_cactvs_fingerprint,di_charge,di_complexity,di_covalent_unit_count,di_defined_atom_stereo_count,di_defined_bond_stereo_count,di_exact_mass,di_h_bond_acceptor_count,di_h_bond_donor_count,di_heavy_atom_count,di_xlogp,di_molecular_weight,di_rotatable_bond_count,di_tpsa,tri_cactvs_fingerprint,tri_charge,tri_complexity,tri_covalent_unit_count,tri_defined_atom_stereo_count,tri_defined_bond_stereo_count,tri_exact_mass,tri_h_bond_acceptor_count,tri_h_bond_donor_count,tri_heavy_atom_count,tri_xlogp,tri_molecular_weight,tri_rotatable_bond_count,tri_tpsa,di_arom_group,tri_arom_group
226,226,226,N21,4,45.95912907,dissolved,1,TriN,Di21,Nc1ccc(Oc2ccc(N)cc2)cc1,O=Cc1ccccc1-c1cc(-c2ccccc2C=O)cc(-c2ccccc2C=O)c1,00000371C0732000000000000000000000000000000000000000306000000000000000014000001E0010000000080C81900030C680400400800024424000820800202200088800066C880C262284B19B823820E4D01108E807B040000000400000000000000080000000000000000000000000,0,162.0,1,0,0,200.094963011,3,2,15,1.4,200.24,2,61.3,00000371E07830000000000000000000000000000000000000003060C1800000000000015400001A00000000000C00A098023000800000008802285280000200002400000888010000C80820328015108021002080000889870888C08E80000200001000000000040000200000000000000000,0.0,494.0,1.0,0.0,0.0,390.125594432,3.0,0.0,30.0,5.2,390.4,6.0,51.2,2,4
227,227,227,N22,4,58.81525794,turbid,0,TriN,Di22,NC1=NON=C1N,O=Cc1ccccc1-c1cc(-c2ccccc2C=O)cc(-c2ccccc2C=O)c1,000003718043A000000000000000000000000000000160000000000000000000000000018000000C0014000000000001020001B010500000A100022062000000040010002000000010020040000000000000000000800000000000000000000000000000000000000000000000000000000000,0,58.7,1,0,0,100.03851076,5,2,7,-0.5,100.08,0,91.0,00000371E07830000000000000000000000000000000000000003060C1800000000000015400001A00000000000C00A098023000800000008802285280000200002400000888010000C80820328015108021002080000889870888C08E80000200001000000000040000200000000000000000,0.0,494.0,1.0,0.0,0.0,390.125594432,3.0,0.0,30.0,5.2,390.4,6.0,51.2,1,4
228,228,228,N23,4,65.91787112,turbid,0,TriN,Di23,N[C@H]1CCC[C@H](C1)N,O=Cc1ccccc1-c1cc(-c2ccccc2C=O)cc(-c2ccccc2C=O)c1,00000371C0630000000000000000000000000000000000000000300000000000000000000000001C00100000000828C1000400000040000000000000000000000000000000008000000000000200C0000000000010000000011000000000000000000000000000000008000000000000000000,0,64.9,1,2,0,114.115698455,2,2,8,-0.3,114.19,0,52.0,00000371E07830000000000000000000000000000000000000003060C1800000000000015400001A00000000000C00A098023000800000008802285280000200002400000888010000C80820328015108021002080000889870888C08E80000200001000000000040000200000000000000000,0.0,494.0,1.0,0.0,0.0,390.125594432,3.0,0.0,30.0,5.2,390.4,6.0,51.2,0,4
229,229,229,N24,4,54.30596059,dissolved,1,TriN,Di24,N[C@@H]1[C@H](CCCC1)N,O=Cc1ccccc1-c1cc(-c2ccccc2C=O)cc(-c2ccccc2C=O)c1,00000371C0630000000000000000000000000000000000000000300000000000000000000000001C00100000000828C100040000004000000000000000000000000000000000800000000040020080000000000010000000011000000000000000000000000000000000000040000000000000,0,62.9,1,2,0,114.115698455,2,2,8,-0.3,114.19,0,52.0,00000371E07830000000000000000000000000000000000000003060C1800000000000015400001A00000000000C00A098023000800000008802285280000200002400000888010000C80820328015108021002080000889870888C08E80000200001000000000040000200000000000000000,0.0,494.0,1.0,0.0,0.0,390.125594432,3.0,0.0,30.0,5.2,390.4,6.0,51.2,0,4
230,230,230,N25,1,33.50450088,dissolved,1,TriN,Di25,NCCCCCCNCCCCCCN,O=Cc1ccccc1-c1cc(-c2ccccc2C=O)cc(-c2ccccc2C=O)c1,00000371E0730000000000000000000000000000000000000000000000000000000000000000001C00100000000800C10004000002C000000000000000000000000000000000800800000000020080000400000010008000011000000000000000000000000000000000000000000000000000,0,95.0,1,0,0,215.236147938,3,3,15,0.8,215.38,12,64.1,00000371E07830000000000000000000000000000000000000003060C1800000000000015400001A00000000000C00A098023000800000008802285280000200002400000888010000C80820328015108021002080000889870888C08E80000200001000000000040000200000000000000000,0.0,494.0,1.0,0.0,0.0,390.125594432,3.0,0.0,30.0,5.2,390.4,6.0,51.2,0,4
231,231,231,N26,1,27.92245319,dissolved,1,TriN,Di26,NCCCCCCN,O=Cc1ccccc1-c1cc(-c2ccccc2C=O)cc(-c2ccccc2C=O)c1,00000371E0630000000000000000000000000000000000000000000000000000000000000000001C00100000000800C100040000004000000000000000000000000000000000800000000000020080000000000010000000011000000000000000000000000000000000000000000000000000,0,31.5,1,0,0,116.131348519,2,2,8,-0.2,116.20,5,52.0,00000371E07830000000000000000000000000000000000000003060C1800000000000015400001A00000000000C00A098023000800000008802285280000200002400000888010000C80820328015108021002080000889870888C08E80000200001000000000040000200000000000000000,0.0,494.0,1.0,0.0,0.0,390.125594432,3.0,0.0,30.0,5.2,390.4,6.0,51.2,0,4
232,232,232,N27,1,36.04531443,dissolved,1,TriN,Di27,NCc1ccc(CN)cc1,O=Cc1ccccc1-c1cc(-c2ccccc2C=O)cc(-c2ccccc2C=O)c1,00000371C0730000000000000000000000000000000000000000300000000000000000010000001C00100000000C00C118043000804000008002204200008200002000000888800004880820228091118020006080000888071080000E40000000000000008000000000000000000000000000,0,73.3,1,0,0,136.100048391,2,2,10,-0.4,136.19,2,52.0,00000371E07830000000000000000000000000000000000000003060C1800000000000015400001A00000000000C00A098023000800000008802285280000200002400000888010000C80820328015108021002080000889870888C08E80000200001000000000040000200000000000000000,0.0,494.0,1.0,0.0,0.0,390.125594432,3.0,0.0,30.0,5.2,390.4,6.0,51.2,1,4
233,233,233,N28,1,30.19580604,dissolved,1,TriN,Di28,NCC1CCC(CN)CC1,O=Cc1ccccc1-c1cc(-c2ccccc2C=O)cc(-c2ccccc2C=O)c1,00000371E0730000000000000000000000000000000000000000300000000000000000000000001C00100000000D00C100040000004000000000000000000000000000000000800000000000020080000000000010000000011080000E00000000000000008000000000000000000000000000,0,73.3,1,0,0,142.146998583,2,2,10,0.1,142.24,2,52.0,00000371E07830000000000000000000000000000000000000003060C1800000000000015400001A00000000000C00A098023000800000008802285280000200002400000888010000C80820328015108021002080000889870888C08E80000200001000000000040000200000000000000000,0.0,494.0,1.0,0.0,0.0,390.125594432,3.0,0.0,30.0,5.2,390.4,6.0,51.2,0,4
234,234,234,N29,1,31.95276538,dissolved,1,TriN,Di29,CN(CCCN)CCCN,O=Cc1ccccc1-c1cc(-c2ccccc2C=O)cc(-c2ccccc2C=O)c1,00000371E0630000000000000000000000000000000000000000000000000000000000000000001C00100000000800C100040200034000000000000000000000000000000000800800000000000040000400000010008000000000000000000000000000000000000000000000000000000000,0,57.9,1,0,0,145.157897619,3,2,10,-0.9,145.25,6,55.3,00000371E07830000000000000000000000000000000000000003060C1800000000000015400001A00000000000C00A098023000800000008802285280000200002400000888010000C80820328015108021002080000889870888C08E80000200001000000000040000200000000000000000,0.0,494.0,1.0,0.0,0.0,390.125594432,3.0,0.0,30.0,5.2,390.4,6.0,51.2,0,4
235,235,235,N30,1,30.56649748,dissolved,1,TriN,Di30,NCCOCCN,O=Cc1ccccc1-c1cc(-c2ccccc2C=O)cc(-c2ccccc2C=O)c1,00000371C0632000000000000000000000000000000000000000000000000000000000000000001E00100000000000E180060000004004000000000000000000000000000000800000000200000000000300000010000000000000000000000000000000000000000000000000000000000000,0,28.9,1,0,0,104.094963011,3,2,7,-1.8,104.15,4,61.3,00000371E07830000000000000000000000000000000000000003060C1800000000000015400001A00000000000C00A098023000800000008802285280000200002400000888010000C80820328015108021002080000889870888C08E80000200001000000000040000200000000000000000,0.0,494.0,1.0,0.0,0.0,390.125594432,3.0,0.0,30.0,5.2,390.4,6.0,51.2,0,4
236,236,236,N31,1,35.91227546,dissolved,1,TriN,Di31,NCC1=CC(CN)=CC=C1,O=Cc1ccccc1-c1cc(-c2ccccc2C=O)cc(-c2ccccc2C=O)c1,00000371C0730000000000000000000000000000000000000000300000000000000000010000001C00100000000C00C118043000804000008002204200008200002000000888800004880820228091118020006080000888071080400E00000200000000000000040000000000000000000000,0,83.3,1,0,0,136.100048391,2,2,10,-0.3,136.19,2,52.0,00000371E07830000000000000000000000000000000000000003060C1800000000000015400001A00000000000C00A098023000800000008802285280000200002400000888010000C80820328015108021002080000889870888C08E80000200001000000000040000200000000000000000,0.0,494.0,1.0,0.0,0.0,390.125594432,3.0,0.0,30.0,5.2,390.4,6.0,51.2,1,4
237,237,237,N32,1,30.76197841,dissolved,1,TriN,Di32,NCC(CN)O,O=Cc1ccccc1-c1cc(-c2ccccc2C=O)cc(-c2ccccc2C=O)c1,00000371C0432000000000000000000000000000000000000000000000000000000000000000001E00100800000814E180060000004002000000000000000000000000000000800000000210000040000000000010000000000000000000000000000000000000000000000000000000000000,0,28.0,1,0,0,90.079312947,3,3,6,-2.3,90.12,2,72.3,00000371E07830000000000000000000000000000000000000003060C1800000000000015400001A00000000000C00A098023000800000008802285280000200002400000888010000C80820328015108021002080000889870888C08E80000200001000000000040000200000000000000000,0.0,494.0,1.0,0.0,0.0,390.125594432,3.0,0.0,30.0,5.2,390.4,6.0,51.2,0,4
238,238,238,N33,2,24.1507372,dissolved,1,TriN,Di33,NCCCC[C@H](N)C(=O)O,O=Cc1ccccc1-c1cc(-c2ccccc2C=O)cc(-c2ccccc2C=O)c1,00000371C0633000000000000000000000000000000000000000000000000000000000000000001E00100800000828C180040008004002000800009008000000000000000000818000000200120080000040000410000000019848000000000000000000000000000000000000000000000000,0,106.0,1,1,0,146.105527694,4,3,10,-3.0,146.19,5,89.3,00000371E07830000000000000000000000000000000000000003060C1800000000000015400001A00000000000C00A098023000800000008802285280000200002400000888010000C80820328015108021002080000889870888C08E80000200001000000000040000200000000000000000,0.0,494.0,1.0,0.0,0.0,390.125594432,3.0,0.0,30.0,5.2,390.4,6.0,51.2,0,4
239,239,239,N34,2,23.10810739,dissolved,1,TriN,Di34,N[C@H]1CC[C@H](N)CC1,O=Cc1ccccc1-c1cc(-c2ccccc2C=O)cc(-c2ccccc2C=O)c1,00000371C0630000000000000000000000000000000000000000300000000000000000000000001C00100000000828C100040000004000000000000000000000000000000000800000000000020080000000000010000000011000000000000000000000000001000000000000000000000000,0,54.9,1,0,0,114.115698455,2,2,8,-0.3,114.19,0,52.0,00000371E07830000000000000000000000000000000000000003060C1800000000000015400001A00000000000C00A098023000800000008802285280000200002400000888010000C80820328015108021002080000889870888C08E80000200001000000000040000200000000000000000,0.0,494.0,1.0,0.0,0.0,390.125594432,3.0,0.0,30.0,5.2,390.4,6.0,51.2,0,4
240,240,240,O17,4,63.52569665,turbid,0,TriO,Di17,NCCN,O=Cc1cc(-c2cc(-c3csc(C=O)c3)cc(-c3csc(C=O)c3)c2)cs1,00000371C0430000000000000000000000000000000000000000000000000000000000000000001C00100000000000C100040000004000000000000000000000000000000000800000000040000000000000000010000000000000000000000000000000000000000000000000000000000000,0,6.0,1,0,0,60.068748264,2,2,4,-2.0,60.10,1,52.0,00000371C078300060000000000000000000000000012244800030000000000000000001FC00001A04000000000C00A4D802B001800000088C02285280000300802408104088190000C8082032A015108021002080002889870888C08E80000200000000000000040000000000000000000000,0.0,469.0,1.0,0.0,0.0,407.99485776,6.0,0.0,27.0,5.2,408.5,6.0,136.0,0,4
241,241,241,O18,4,55.77231055,turbid,0,TriO,Di18,CC(C)(CN)CN,O=Cc1cc(-c2cc(-c3csc(C=O)c3)cc(-c3csc(C=O)c3)c2)cs1,00000371C0630000000000000000000000000000000000000000000000000000000000000000001C00100000000E00C100040200004000000000000000000000000000000000800000000000000040000000000000000000000000000000000000000000000000000000000000000000000000,0,44.0,1,0,0,102.115698455,2,2,7,-0.5,102.18,2,52.0,00000371C078300060000000000000000000000000012244800030000000000000000001FC00001A04000000000C00A4D802B001800000088C02285280000300802408104088190000C8082032A015108021002080002889870888C08E80000200000000000000040000000000000000000000,0.0,469.0,1.0,0.0,0.0,407.99485776,6.0,0.0,27.0,5.2,408.5,6.0,136.0,0,4
242,242,242,O19,4,61.80723057,turbid,0,TriO,Di19,N[C@H]1CN(Cc2ccccc2)C[C@@H]1N,O=Cc1cc(-c2cc(-c3csc(C=O)c3)cc(-c3csc(C=O)c3)c2)cs1,00000371E0730000000000000000000000000000000160000000300000000000000000010000001C00100000000C28C1180430008340000080022042000082000020000008888008048808602280D1119420086090008888071080000E00000000000000000000000000000000000000000000,0,167.0,1,2,0,191.142247555,3,2,14,-0.2,191.27,2,55.3,00000371C078300060000000000000000000000000012244800030000000000000000001FC00001A04000000000C00A4D802B001800000088C02285280000300802408104088190000C8082032A015108021002080002889870888C08E80000200000000000000040000000000000000000000,0.0,469.0,1.0,0.0,0.0,407.99485776,6.0,0.0,27.0,5.2,408.5,6.0,136.0,1,4
243,243,243,O20,4,50.03034281,dissolved,1,TriO,Di20,N[C@H]([C@H](C1=CC=CC=C1)N)C2=CC=CC=C2,O=Cc1cc(-c2cc(-c3csc(C=O)c3)cc(-c3csc(C=O)c3)c2)cs1,00000371E0730000000000000000000000000000000000000000306000000000000000014000001C00100000000C28C118043000804000008002204200008200002000000888800004880860228091118020006090000888071080C00E00000000000000000000000000000000000000000000,0,171.0,1,2,0,212.131348519,2,2,16,1.4,212.29,3,52.0,00000371C078300060000000000000000000000000012244800030000000000000000001FC00001A04000000000C00A4D802B001800000088C02285280000300802408104088190000C8082032A015108021002080002889870888C08E80000200000000000000040000000000000000000000,0.0,469.0,1.0,0.0,0.0,407.99485776,6.0,0.0,27.0,5.2,408.5,6.0,136.0,2,4
244,244,244,O21,4,73.0218184,turbid,0,TriO,Di21,Nc1ccc(Oc2ccc(N)cc2)cc1,O=Cc1cc(-c2cc(-c3csc(C=O)c3)cc(-c3csc(C=O)c3)c2)cs1,00000371C0732000000000000000000000000000000000000000306000000000000000014000001E0010000000080C81900030C680400400800024424000820800202200088800066C880C262284B19B823820E4D01108E807B040000000400000000000000080000000000000000000000000,0,162.0,1,0,0,200.094963011,3,2,15,1.4,200.24,2,61.3,00000371C078300060000000000000000000000000012244800030000000000000000001FC00001A04000000000C00A4D802B001800000088C02285280000300802408104088190000C8082032A015108021002080002889870888C08E80000200000000000000040000000000000000000000,0.0,469.0,1.0,0.0,0.0,407.99485776,6.0,0.0,27.0,5.2,408.5,6.0,136.0,2,4
245,245,245,O22,4,60.71495102,turbid,0,TriO,Di22,NC1=NON=C1N,O=Cc1cc(-c2cc(-c3csc(C=O)c3)cc(-c3csc(C=O)c3)c2)cs1,000003718043A000000000000000000000000000000160000000000000000000000000018000000C0014000000000001020001B010500000A100022062000000040010002000000010020040000000000000000000800000000000000000000000000000000000000000000000000000000000,0,58.7,1,0,0,100.03851076,5,2,7,-0.5,100.08,0,91.0,00000371C078300060000000000000000000000000012244800030000000000000000001FC00001A04000000000C00A4D802B001800000088C02285280000300802408104088190000C8082032A015108021002080002889870888C08E80000200000000000000040000000000000000000000,0.0,469.0,1.0,0.0,0.0,407.99485776,6.0,0.0,27.0,5.2,408.5,6.0,136.0,1,4
246,246,246,O23,4,62.42634802,turbid,0,TriO,Di23,N[C@H]1CCC[C@H](C1)N,O=Cc1cc(-c2cc(-c3csc(C=O)c3)cc(-c3csc(C=O)c3)c2)cs1,00000371C0630000000000000000000000000000000000000000300000000000000000000000001C00100000000828C1000400000040000000000000000000000000000000008000000000000200C0000000000010000000011000000000000000000000000000000008000000000000000000,0,64.9,1,2,0,114.115698455,2,2,8,-0.3,114.19,0,52.0,00000371C078300060000000000000000000000000012244800030000000000000000001FC00001A04000000000C00A4D802B001800000088C02285280000300802408104088190000C8082032A015108021002080002889870888C08E80000200000000000000040000000000000000000000,0.0,469.0,1.0,0.0,0.0,407.99485776,6.0,0.0,27.0,5.2,408.5,6.0,136.0,0,4
247,247,247,O24,4,51.44799843,dissolved,1,TriO,Di24,N[C@@H]1[C@H](CCCC1)N,O=Cc1cc(-c2cc(-c3csc(C=O)c3)cc(-c3csc(C=O)c3)c2)cs1,00000371C0630000000000000000000000000000000000000000300000000000000000000000001C00100000000828C100040000004000000000000000000000000000000000800000000040020080000000000010000000011000000000000000000000000000000000000040000000000000,0,62.9,1,2,0,114.115698455,2,2,8,-0.3,114.19,0,52.0,00000371C078300060000000000000000000000000012244800030000000000000000001FC00001A04000000000C00A4D802B001800000088C02285280000300802408104088190000C8082032A015108021002080002889870888C08E80000200000000000000040000000000000000000000,0.0,469.0,1.0,0.0,0.0,407.99485776,6.0,0.0,27.0,5.2,408.5,6.0,136.0,0,4
248,248,248,O25,1,27.19692444,dissolved,1,TriO,Di25,NCCCCCCNCCCCCCN,O=Cc1cc(-c2cc(-c3csc(C=O)c3)cc(-c3csc(C=O)c3)c2)cs1,00000371E0730000000000000000000000000000000000000000000000000000000000000000001C00100000000800C10004000002C000000000000000000000000000000000800800000000020080000400000010008000011000000000000000000000000000000000000000000000000000,0,95.0,1,0,0,215.236147938,3,3,15,0.8,215.38,12,64.1,00000371C078300060000000000000000000000000012244800030000000000000000001FC00001A04000000000C00A4D802B001800000088C02285280000300802408104088190000C8082032A015108021002080002889870888C08E80000200000000000000040000000000000000000000,0.0,469.0,1.0,0.0,0.0,407.99485776,6.0,0.0,27.0,5.2,408.5,6.0,136.0,0,4
249,249,249,O26,1,52.90736964,dissolved,1,TriO,Di26,NCCCCCCN,O=Cc1cc(-c2cc(-c3csc(C=O)c3)cc(-c3csc(C=O)c3)c2)cs1,00000371E0630000000000000000000000000000000000000000000000000000000000000000001C00100000000800C100040000004000000000000000000000000000000000800000000000020080000000000010000000011000000000000000000000000000000000000000000000000000,0,31.5,1,0,0,116.131348519,2,2,8,-0.2,116.20,5,52.0,00000371C078300060000000000000000000000000012244800030000000000000000001FC00001A04000000000C00A4D802B001800000088C02285280000300802408104088190000C8082032A015108021002080002889870888C08E80000200000000000000040000000000000000000000,0.0,469.0,1.0,0.0,0.0,407.99485776,6.0,0.0,27.0,5.2,408.5,6.0,136.0,0,4
250,250,250,O27,1,54.93663147,dissolved,1,TriO,Di27,NCc1ccc(CN)cc1,O=Cc1cc(-c2cc(-c3csc(C=O)c3)cc(-c3csc(C=O)c3)c2)cs1,00000371C0730000000000000000000000000000000000000000300000000000000000010000001C00100000000C00C118043000804000008002204200008200002000000888800004880820228091118020006080000888071080000E40000000000000008000000000000000000000000000,0,73.3,1,0,0,136.100048391,2,2,10,-0.4,136.19,2,52.0,00000371C078300060000000000000000000000000012244800030000000000000000001FC00001A04000000000C00A4D802B001800000088C02285280000300802408104088190000C8082032A015108021002080002889870888C08E80000200000000000000040000000000000000000000,0.0,469.0,1.0,0.0,0.0,407.99485776,6.0,0.0,27.0,5.2,408.5,6.0,136.0,1,4
251,251,251,O28,1,46.43353722,dissolved,1,TriO,Di28,NCC1CCC(CN)CC1,O=Cc1cc(-c2cc(-c3csc(C=O)c3)cc(-c3csc(C=O)c3)c2)cs1,00000371E0730000000000000000000000000000000000000000300000000000000000000000001C00100000000D00C100040000004000000000000000000000000000000000800000000000020080000000000010000000011080000E00000000000000008000000000000000000000000000,0,73.3,1,0,0,142.146998583,2,2,10,0.1,142.24,2,52.0,00000371C078300060000000000000000000000000012244800030000000000000000001FC00001A04000000000C00A4D802B001800000088C02285280000300802408104088190000C8082032A015108021002080002889870888C08E80000200000000000000040000000000000000000000,0.0,469.0,1.0,0.0,0.0,407.99485776,6.0,0.0,27.0,5.2,408.5,6.0,136.0,0,4
252,252,252,O29,1,32.54446202,dissolved,1,TriO,Di29,CN(CCCN)CCCN,O=Cc1cc(-c2cc(-c3csc(C=O)c3)cc(-c3csc(C=O)c3)c2)cs1,00000371E0630000000000000000000000000000000000000000000000000000000000000000001C00100000000800C100040200034000000000000000000000000000000000800800000000000040000400000010008000000000000000000000000000000000000000000000000000000000,0,57.9,1,0,0,145.157897619,3,2,10,-0.9,145.25,6,55.3,00000371C078300060000000000000000000000000012244800030000000000000000001FC00001A04000000000C00A4D802B001800000088C02285280000300802408104088190000C8082032A015108021002080002889870888C08E80000200000000000000040000000000000000000000,0.0,469.0,1.0,0.0,0.0,407.99485776,6.0,0.0,27.0,5.2,408.5,6.0,136.0,0,4
253,253,253,O30,1,38.15039011,dissolved,1,TriO,Di30,NCCOCCN,O=Cc1cc(-c2cc(-c3csc(C=O)c3)cc(-c3csc(C=O)c3)c2)cs1,00000371C0632000000000000000000000000000000000000000000000000000000000000000001E00100000000000E180060000004004000000000000000000000000000000800000000200000000000300000010000000000000000000000000000000000000000000000000000000000000,0,28.9,1,0,0,104.094963011,3,2,7,-1.8,104.15,4,61.3,00000371C078300060000000000000000000000000012244800030000000000000000001FC00001A04000000000C00A4D802B001800000088C02285280000300802408104088190000C8082032A015108021002080002889870888C08E80000200000000000000040000000000000000000000,0.0,469.0,1.0,0.0,0.0,407.99485776,6.0,0.0,27.0,5.2,408.5,6.0,136.0,0,4
